City,Date,ws,hum,dew,pm25
Shenyang,2020-09-09,1.0,93.0,16.0,38.0
Shenyang,2020-10-20,3.0,52.5,6.0,157.0
Shenyang,2020-04-15,2.5,31.0,-1.5,179.0
Shenyang,2020-04-20,4.6,70.0,1.0,34.0
Shenyang,2020-07-24,1.0,69.0,20.0,55.0
Shenyang,2020-08-20,3.6,72.0,14.5,25.0
Shenyang,2020-04-13,1.5,31.5,-6.0,180.0
Shenyang,2020-08-09,1.5,88.0,23.0,63.0
Shenyang,2020-10-12,1.0,77.5,-1.0,68.0
Shenyang,2020-06-12,2.0,52.0,15.0,80.0
Shenyang,2020-11-05,3.0,56.0,3.0,151.0
Shenyang,2020-07-10,1.5,55.5,17.0,93.0
Shenyang,2020-07-29,1.5,81.0,22.0,65.0
Shenyang,2020-11-13,1.0,43.5,-7.0,55.0
Shenyang,2020-05-02,5.6,51.5,13.0,102.0
Shenyang,2020-05-13,2.0,42.0,5.0,72.0
Shenyang,2020-06-01,4.6,53.5,9.5,17.0
Shenyang,2020-06-11,1.5,54.5,13.5,42.0
Shenyang,2020-09-28,2.5,73.5,13.5,93.0
Shenyang,2020-04-25,4.6,43.0,-3.0,63.0
Shenyang,2020-05-15,2.5,67.5,9.5,55.0
Shenyang,2020-05-16,2.0,82.5,13.5,70.0
Shenyang,2020-07-25,1.0,75.5,19.5,78.0
Shenyang,2020-07-14,1.5,88.0,21.0,122.0
Shenyang,2020-09-25,1.0,79.5,12.5,93.0
Shenyang,2020-10-09,2.0,57.0,7.5,97.0
Shenyang,2020-01-05,1.5,70.5,-11.0,198.0
Shenyang,2020-04-22,2.5,55.0,-4.0,55.0
Shenyang,2020-07-03,1.5,67.0,19.0,93.0
Shenyang,2020-07-11,1.5,61.0,18.5,109.0
Shenyang,2020-11-12,4.6,50.0,3.0,119.0
Shenyang,2020-06-22,2.5,55.5,18.0,76.0
Shenyang,2020-07-26,1.5,76.0,21.5,65.0
Shenyang,2020-09-07,3.6,85.0,17.5,76.0
Shenyang,2020-10-02,1.5,81.0,7.0,63.0
Shenyang,2020-08-19,2.5,100.0,20.5,30.0
Shenyang,2020-09-24,2.0,77.0,13.0,82.0
Shenyang,2020-10-16,1.5,50.0,-3.5,102.0
Shenyang,2020-10-29,1.5,44.0,-8.0,147.0
Shenyang,2020-10-27,2.0,44.5,-5.0,42.0
Shenyang,2020-06-23,2.5,60.5,15.5,65.0
Shenyang,2020-08-26,1.5,100.0,23.5,78.0
Shenyang,2020-09-04,2.5,79.5,15.5,53.0
Shenyang,2020-10-21,2.5,57.0,5.5,107.0
Shenyang,2020-09-16,4.1,66.0,13.0,42.0
Shenyang,2020-10-25,1.0,61.5,2.0,156.0
Shenyang,2020-11-19,4.1,86.0,-4.5,34.0
Shenyang,2020-04-03,4.6,26.0,-7.0,151.0
Shenyang,2020-04-12,3.6,24.0,-7.5,152.0
Shenyang,2020-05-22,2.0,93.5,13.0,42.0
Shenyang,2020-05-26,1.5,48.5,7.5,57.0
Shenyang,2020-09-29,1.5,84.0,5.5,61.0
Shenyang,2020-05-17,3.0,77.0,10.0,72.0
Shenyang,2020-06-30,1.5,80.5,20.5,65.0
Shenyang,2020-07-17,2.5,67.0,20.0,99.0
Shenyang,2020-09-03,3.0,93.0,16.0,30.0
Shenyang,2020-04-30,2.5,57.0,8.0,93.0
Shenyang,2020-07-23,1.0,67.0,22.0,127.0
Shenyang,2020-09-11,2.5,82.5,17.5,50.0
Shenyang,2020-10-14,1.0,53.0,-6.0,50.0
Shenyang,2020-09-13,0.5,90.5,16.0,53.0
Shenyang,2020-09-14,0.5,82.5,15.5,70.0
Shenyang,2020-11-06,4.1,54.0,4.5,139.0
Shenyang,2020-01-04,1.0,75.0,-13.0,218.0
Shenyang,2020-05-20,1.0,79.0,11.5,59.0
Shenyang,2020-06-09,2.0,63.0,17.0,107.0
Shenyang,2020-07-06,1.5,70.5,17.0,53.0
Shenyang,2020-04-11,3.0,23.5,-8.0,167.0
Shenyang,2020-08-04,3.6,91.0,25.0,68.0
Shenyang,2020-11-01,2.5,22.5,-10.5,42.0
Shenyang,2020-05-11,6.6,25.5,-1.5,65.0
Shenyang,2020-06-18,2.0,50.0,14.5,63.0
Shenyang,2020-08-15,1.0,97.0,24.0,117.0
Shenyang,2020-04-06,2.0,24.0,-8.0,159.0
Shenyang,2020-04-19,2.0,61.0,4.5,173.0
Shenyang,2020-06-10,3.0,64.0,17.5,91.0
Shenyang,2020-06-19,1.5,52.5,14.0,42.0
Shenyang,2020-06-25,3.0,74.5,18.0,55.0
Shenyang,2020-05-01,4.1,58.0,12.0,99.0
Shenyang,2020-05-04,4.1,65.5,2.0,57.0
Shenyang,2020-05-12,3.6,49.5,2.0,42.0
Shenyang,2020-06-21,4.6,58.5,18.0,119.0
Shenyang,2020-10-06,1.0,66.0,1.5,107.0
Shenyang,2020-05-03,4.1,79.5,12.0,61.0
Shenyang,2020-06-20,4.1,52.5,17.0,95.0
Shenyang,2020-11-17,1.5,66.0,5.5,177.0
Shenyang,2020-10-24,1.5,61.5,-6.0,114.0
Shenyang,2020-11-08,2.0,23.0,-16.0,30.0
Shenyang,2020-11-14,1.5,31.0,-8.0,153.0
Shenyang,2020-11-23,1.0,68.0,-11.0,107.0
Shenyang,2020-04-07,3.6,24.0,-12.0,82.0
Shenyang,2020-04-21,7.2,37.0,-10.0,55.0
Shenyang,2020-06-13,3.0,51.5,16.0,80.0
Shenyang,2020-09-20,1.0,81.5,9.0,72.0
Shenyang,2020-05-18,4.6,90.0,11.5,70.0
Shenyang,2020-05-28,1.5,72.0,11.5,72.0
Shenyang,2020-08-02,2.0,85.5,22.0,50.0
Shenyang,2020-09-15,1.5,70.5,16.0,63.0
Shenyang,2020-10-30,1.0,49.5,-6.0,159.0
Shenyang,2020-06-17,2.0,48.0,14.0,99.0
Shenyang,2020-08-12,1.5,85.5,24.0,99.0
Shenyang,2020-09-12,1.0,90.5,17.0,59.0
Shenyang,2020-11-04,2.5,46.5,-10.5,114.0
Shenyang,2020-04-01,3.0,16.5,-16.5,65.0
Shenyang,2020-04-08,1.5,42.0,-6.0,97.0
Shenyang,2020-04-26,2.0,37.0,-5.5,65.0
Shenyang,2020-04-28,4.1,32.0,2.5,147.0
Shenyang,2020-11-24,1.0,73.0,-9.0,157.0
Shenyang,2020-07-28,1.5,78.5,22.0,55.0
Shenyang,2020-08-05,1.0,88.0,23.0,72.0
Shenyang,2020-10-05,1.5,72.5,2.0,30.0
Shenyang,2020-05-27,2.0,84.5,12.0,70.0
Shenyang,2020-06-05,2.0,49.5,11.0,70.0
Shenyang,2020-06-14,2.0,52.5,13.0,30.0
Shenyang,2020-07-07,1.5,67.0,18.0,70.0
Shenyang,2020-06-02,3.6,62.0,13.0,59.0
Shenyang,2020-09-26,1.5,79.0,11.0,89.0
Shenyang,2020-04-04,5.1,15.5,-20.0,61.0
Shenyang,2020-05-24,2.0,72.0,14.0,53.0
Shenyang,2020-07-16,2.0,65.0,19.0,87.0
Shenyang,2020-07-30,2.0,85.5,24.0,91.0
Shenyang,2020-08-27,3.0,100.0,23.0,42.0
Shenyang,2020-04-10,2.0,38.0,-5.5,117.0
Shenyang,2020-07-12,1.0,78.0,20.0,102.0
Shenyang,2020-08-07,2.0,75.5,21.0,53.0
Shenyang,2020-08-23,2.0,71.0,18.0,76.0
Shenyang,2020-07-19,1.5,100.0,20.5,55.0
Shenyang,2020-08-06,1.5,78.0,21.5,42.0
Shenyang,2020-09-30,2.0,81.0,4.5,95.0
Shenyang,2020-04-17,2.5,58.0,5.0,91.0
Shenyang,2020-05-07,2.5,35.5,2.0,89.0
Shenyang,2020-11-16,1.0,61.5,-0.5,164.0
Shenyang,2020-04-24,4.6,27.0,-3.5,82.0
Shenyang,2020-05-06,3.6,27.0,-0.5,63.0
Shenyang,2020-08-01,2.0,76.0,21.5,38.0
Shenyang,2020-08-24,1.5,100.0,21.5,50.0
Shenyang,2020-03-30,4.6,33.0,-10.0,157.0
Shenyang,2020-04-14,2.0,28.0,-1.5,171.0
Shenyang,2020-07-13,1.0,83.0,21.0,89.0
Shenyang,2020-09-08,3.6,90.5,16.0,30.0
Shenyang,2020-08-18,2.5,91.0,25.0,63.0
Shenyang,2020-07-22,1.0,74.0,21.5,107.0
Shenyang,2020-09-17,3.0,63.0,9.0,30.0
Shenyang,2020-10-08,2.0,71.0,8.0,127.0
Shenyang,2020-06-16,1.0,53.0,12.5,55.0
Shenyang,2020-07-02,1.5,68.5,19.0,80.0
Shenyang,2020-10-15,2.0,53.0,0.0,102.0
Shenyang,2020-11-22,2.0,55.0,-14.0,53.0
Shenyang,2020-01-03,1.0,78.0,-12.0,199.0
Shenyang,2020-04-18,1.5,48.0,1.5,158.0
Shenyang,2020-07-20,1.5,81.5,18.5,53.0
Shenyang,2020-11-10,1.5,50.0,-8.0,134.0
Shenyang,2020-08-03,3.0,91.0,23.0,70.0
Shenyang,2020-10-03,1.5,64.0,4.5,76.0
Shenyang,2020-10-07,2.5,70.0,5.5,112.0
Shenyang,2020-10-28,0.5,56.0,-7.0,137.0
Shenyang,2020-05-25,1.5,48.0,7.5,57.0
Shenyang,2020-09-22,1.5,81.5,13.0,99.0
Shenyang,2020-11-15,2.5,56.0,4.5,164.0
Shenyang,2020-04-09,1.5,57.0,-4.5,122.0
Shenyang,2020-06-24,2.0,78.0,18.0,50.0
Shenyang,2020-06-28,0.5,83.0,19.0,95.0
Shenyang,2020-09-05,3.0,72.0,16.0,61.0
Shenyang,2020-05-21,3.0,68.0,11.0,61.0
Shenyang,2020-05-31,2.5,69.5,12.0,74.0
Shenyang,2020-06-06,1.5,53.0,11.5,70.0
Shenyang,2020-07-21,2.0,71.5,21.0,95.0
Shenyang,2020-05-29,3.0,42.5,11.0,55.0
Shenyang,2020-07-09,1.5,51.5,14.0,72.0
Shenyang,2020-08-13,2.5,100.0,24.0,72.0
Shenyang,2020-10-10,2.5,64.0,11.0,89.0
Shenyang,2020-10-18,0.5,46.5,-2.5,80.0
Shenyang,2020-07-18,1.5,71.0,18.5,57.0
Shenyang,2020-08-16,1.5,85.5,22.5,59.0
Shenyang,2020-09-10,1.5,93.0,17.0,21.0
Shenyang,2020-09-27,1.5,79.5,13.0,107.0
Shenyang,2020-06-04,1.5,46.5,8.5,25.0
Shenyang,2020-07-15,1.5,80.5,21.5,104.0
Shenyang,2020-07-31,3.0,74.0,22.0,72.0
Shenyang,2020-08-11,2.0,83.0,24.0,82.0
Lhasa,2020-05-01,2.0,26.1,-7.5,42.0
Lhasa,2020-05-23,1.5,51.9,3.4,38.0
Lhasa,2020-08-22,1.0,41.1,5.4,25.0
Lhasa,2020-09-29,1.0,38.9,2.2,53.0
Lhasa,2020-11-10,2.0,25.1,-15.2,53.0
Lhasa,2020-09-26,1.5,36.2,2.5,25.0
Lhasa,2020-11-12,1.0,24.0,-12.9,61.0
Lhasa,2020-06-11,3.0,29.1,1.8,42.0
Lhasa,2020-08-16,2.0,66.8,9.7,34.0
Lhasa,2020-08-30,2.0,47.9,6.7,30.0
Lhasa,2020-09-05,1.0,47.0,7.0,25.0
Lhasa,2020-09-11,2.0,66.8,8.3,25.0
Lhasa,2020-04-08,2.0,53.3,-6.8,38.0
Lhasa,2020-10-29,2.0,26.0,-10.3,42.0
Lhasa,2020-11-15,1.0,28.2,-15.0,61.0
Lhasa,2020-11-16,2.0,14.1,-17.0,61.0
Lhasa,2020-05-14,2.0,41.1,-1.8,38.0
Lhasa,2020-05-29,1.0,22.1,-7.1,50.0
Lhasa,2020-06-03,2.0,50.2,4.0,30.0
Lhasa,2020-08-09,1.0,48.1,8.5,21.0
Lhasa,2020-09-24,1.0,40.0,4.8,30.0
Lhasa,2020-04-12,1.0,32.2,-6.5,42.0
Lhasa,2020-07-08,1.0,41.0,6.8,34.0
Lhasa,2020-08-08,2.0,41.2,7.1,34.0
Lhasa,2020-08-27,2.0,42.2,4.2,42.0
Lhasa,2020-10-21,1.0,29.0,-4.3,50.0
Lhasa,2020-04-01,2.0,25.1,-10.0,42.0
Lhasa,2020-05-24,2.0,60.9,4.5,42.0
Lhasa,2020-05-26,2.0,39.1,-2.0,42.0
Lhasa,2020-08-28,2.0,44.9,4.4,42.0
Lhasa,2020-11-03,1.0,20.1,-10.1,53.0
Lhasa,2020-08-11,2.0,71.9,9.8,21.0
Lhasa,2020-04-23,3.0,42.0,-4.1,38.0
Lhasa,2020-09-12,1.0,61.9,7.3,21.0
Lhasa,2020-11-06,2.0,20.0,-16.4,38.0
Lhasa,2020-04-04,2.0,25.1,-11.2,30.0
Lhasa,2020-07-24,1.0,57.0,8.7,30.0
Lhasa,2020-07-30,2.0,56.9,8.3,21.0
Lhasa,2020-11-07,2.0,19.1,-15.1,57.0
Lhasa,2020-07-15,2.0,47.9,8.1,34.0
Lhasa,2020-04-02,3.0,26.0,-9.4,42.0
Lhasa,2020-09-02,2.0,41.0,5.0,34.0
Lhasa,2020-09-16,2.0,52.9,6.3,30.0
Lhasa,2020-11-02,1.0,29.1,-7.9,57.0
Lhasa,2020-10-20,2.0,28.1,-4.9,38.0
Lhasa,2020-11-24,2.0,20.0,-18.8,70.0
Lhasa,2020-05-05,2.0,20.1,-7.0,30.0
Lhasa,2020-06-22,2.0,33.0,4.4,30.0
Lhasa,2020-06-27,2.0,50.0,7.6,30.0
Lhasa,2020-09-03,1.5,37.9,5.6,34.0
Lhasa,2020-09-20,1.0,42.0,4.2,50.0
Lhasa,2020-10-05,1.0,33.1,1.5,21.0
Lhasa,2020-05-04,2.0,39.1,0.8,30.0
Lhasa,2020-07-02,2.0,48.9,7.7,38.0
Lhasa,2020-08-01,1.0,67.0,9.6,25.0
Lhasa,2020-08-04,2.0,43.1,7.5,25.0
Lhasa,2020-09-06,1.0,40.2,6.4,34.0
Lhasa,2020-09-10,2.0,47.0,7.0,42.0
Lhasa,2020-11-09,2.0,17.1,-18.5,30.0
Lhasa,2020-11-17,3.0,19.0,-15.1,30.0
Lhasa,2020-05-25,1.0,67.0,3.1,34.0
Lhasa,2020-06-16,2.0,43.1,6.0,53.0
Lhasa,2020-07-11,1.0,54.0,10.4,21.0
Lhasa,2020-08-17,1.0,31.1,1.0,21.0
Lhasa,2020-08-19,1.5,43.1,2.0,38.0
Lhasa,2020-04-10,3.0,42.0,-4.6,42.0
Lhasa,2020-05-03,1.0,29.1,-3.3,42.0
Lhasa,2020-06-28,2.0,65.9,8.5,38.0
Lhasa,2020-08-13,1.0,58.0,10.0,30.0
Lhasa,2020-10-24,1.0,28.0,-5.7,46.0
Lhasa,2020-11-05,2.0,24.0,-11.9,25.0
Lhasa,2020-01-04,1.0,35.2,-12.0,42.0
Lhasa,2020-05-08,2.0,38.0,-4.1,34.0
Lhasa,2020-06-23,3.0,62.0,6.8,25.0
Lhasa,2020-07-17,1.0,68.0,10.2,25.0
Lhasa,2020-09-25,1.5,43.1,3.9,17.0
Lhasa,2020-08-15,1.0,83.2,10.1,21.0
Lhasa,2020-10-04,2.0,33.9,1.1,34.0
Lhasa,2020-10-09,1.0,28.1,-1.3,55.0
Lhasa,2020-03-31,2.0,16.1,-17.7,34.0
Lhasa,2020-04-20,2.0,36.1,-5.6,38.0
Lhasa,2020-04-24,2.0,78.9,-0.7,34.0
Lhasa,2020-04-30,2.0,24.2,-7.0,42.0
Lhasa,2020-07-01,2.0,52.2,6.7,38.0
Lhasa,2020-05-21,1.0,76.2,5.6,21.0
Lhasa,2020-11-23,2.0,16.1,-20.8,59.0
Lhasa,2020-04-14,2.0,15.1,-11.9,34.0
Lhasa,2020-05-13,2.0,61.9,0.0,38.0
Lhasa,2020-07-19,2.0,68.0,9.1,34.0
Lhasa,2020-07-28,1.0,53.9,8.8,30.0
Lhasa,2020-09-23,1.5,77.2,6.9,25.0
Lhasa,2020-11-21,3.0,9.0,-21.2,42.0
Lhasa,2020-04-07,3.0,48.9,-5.6,30.0
Lhasa,2020-05-28,2.0,20.1,-10.5,34.0
Lhasa,2020-07-09,2.0,45.0,7.1,25.0
Lhasa,2020-07-29,1.0,69.9,9.4,25.0
Lhasa,2020-10-13,1.0,26.1,-3.6,53.0
Lhasa,2020-09-21,1.0,37.0,3.3,50.0
Lhasa,2020-10-31,1.0,26.0,-9.3,59.0
Lhasa,2020-03-30,4.0,9.1,-19.5,34.0
Lhasa,2020-04-06,2.0,41.0,-6.8,30.0
Lhasa,2020-08-06,1.0,45.0,7.4,30.0
Lhasa,2020-05-16,3.0,57.1,1.7,38.0
Lhasa,2020-05-31,1.0,69.3,3.3,30.0
Lhasa,2020-10-01,1.0,37.1,2.4,50.0
Lhasa,2020-10-10,1.0,34.1,0.0,61.0
Lhasa,2020-07-26,1.0,58.9,8.4,30.0
Lhasa,2020-10-25,1.0,30.1,-4.2,34.0
Lhasa,2020-11-20,2.0,21.1,-18.0,61.0
Lhasa,2020-11-22,3.0,18.0,-22.4,42.0
Lhasa,2020-08-25,2.0,45.0,3.5,46.0
Lhasa,2020-06-05,2.0,36.1,2.0,42.0
Lhasa,2020-07-25,2.0,61.0,9.1,25.0
Lhasa,2020-07-27,1.0,47.0,7.2,34.0
Lhasa,2020-09-22,2.0,52.0,5.5,34.0
Lhasa,2020-06-06,2.0,40.0,1.9,34.0
Lhasa,2020-10-12,1.0,31.0,-2.4,65.0
Lhasa,2020-10-28,1.0,26.0,-9.6,46.0
Lhasa,2020-10-26,1.0,56.9,-0.5,38.0
Lhasa,2020-08-07,1.0,45.0,8.1,42.0
Lhasa,2020-04-11,2.0,30.1,-9.0,38.0
Lhasa,2020-04-18,2.0,27.1,-7.8,46.0
Lhasa,2020-04-22,3.0,47.2,-3.6,38.0
Lhasa,2020-04-28,2.0,35.0,-3.4,34.0
Lhasa,2020-07-18,2.0,59.1,8.4,30.0
Lhasa,2020-06-14,2.0,29.1,4.2,42.0
Lhasa,2020-08-18,1.0,40.2,-0.4,34.0
Lhasa,2020-10-30,1.0,25.0,-9.2,55.0
Lhasa,2020-09-27,1.0,38.1,0.5,21.0
Lhasa,2020-04-26,2.0,27.2,-9.3,34.0
Lhasa,2020-05-10,2.0,26.1,-7.1,50.0
Lhasa,2020-07-05,1.0,49.2,8.6,34.0
Lhasa,2020-07-12,1.5,57.9,8.1,25.0
Lhasa,2020-08-14,2.0,70.1,9.5,25.0
Lhasa,2020-06-02,3.0,47.0,3.3,30.0
Lhasa,2020-09-08,2.0,47.0,6.4,25.0
Lhasa,2020-10-27,1.0,34.2,-8.9,46.0
Lhasa,2020-04-25,3.0,58.1,-3.5,38.0
Lhasa,2020-07-13,1.0,46.9,9.1,30.0
Lhasa,2020-11-19,1.0,24.1,-16.0,57.0
Lhasa,2020-05-06,2.0,23.1,-6.7,30.0
Lhasa,2020-06-09,2.0,42.9,4.2,34.0
Lhasa,2020-08-10,1.0,62.2,10.2,21.0
Lhasa,2020-10-06,1.0,31.1,-3.7,25.0
Lhasa,2020-08-20,1.0,43.2,4.2,46.0
Lhasa,2020-01-05,2.0,28.0,-16.7,30.0
Lhasa,2020-04-16,1.0,24.0,-7.7,42.0
Lhasa,2020-06-04,2.0,58.0,3.9,34.0
Lhasa,2020-08-02,1.0,52.1,9.6,34.0
Lhasa,2020-08-03,2.0,55.1,9.4,30.0
Lhasa,2020-11-13,2.0,20.0,-16.2,55.0
Lhasa,2020-05-02,2.0,20.1,-8.2,46.0
Lhasa,2020-05-19,3.0,23.1,-3.4,42.0
Lhasa,2020-05-20,1.0,39.9,0.4,50.0
Lhasa,2020-08-05,1.0,41.0,6.0,30.0
Lhasa,2020-09-17,1.0,53.0,6.7,38.0
Lhasa,2020-07-31,1.0,76.8,10.7,25.0
Lhasa,2020-10-03,1.0,33.0,1.2,30.0
Lhasa,2020-11-08,2.0,16.1,-14.6,25.0
Lhasa,2020-04-05,2.0,44.9,-5.8,42.0
Lhasa,2020-08-26,1.0,39.2,3.8,53.0
Lhasa,2020-10-22,2.0,31.0,-4.8,50.0
Lhasa,2020-05-22,1.0,72.9,3.8,42.0
Lhasa,2020-06-07,2.0,35.1,0.8,34.0
Lhasa,2020-06-24,2.0,74.1,8.3,34.0
Lhasa,2020-10-16,1.0,31.0,-2.1,59.0
Lhasa,2020-04-19,2.0,23.0,-9.2,34.0
Lhasa,2020-05-12,2.0,38.2,-2.9,42.0
Lhasa,2020-08-29,1.0,35.9,4.0,34.0
Lhasa,2020-10-02,1.0,34.1,1.3,34.0
Lhasa,2020-10-15,1.0,30.0,-2.4,55.0
Lhasa,2020-06-26,2.0,46.0,7.8,25.0
Lhasa,2020-09-18,0.5,52.2,6.0,46.0
Lhasa,2020-10-23,2.0,18.0,-10.8,42.0
Lhasa,2020-05-11,2.0,21.0,-5.9,42.0
Lhasa,2020-08-24,2.0,52.9,7.3,25.0
Lhasa,2020-09-28,1.0,27.1,-1.5,30.0
Lhasa,2020-09-04,1.5,45.0,5.1,34.0
Lhasa,2020-05-07,2.0,18.0,-8.2,34.0
Lhasa,2020-06-12,2.0,35.1,5.2,53.0
Lhasa,2020-11-01,1.0,37.0,-7.8,59.0
Lhasa,2020-11-11,1.0,27.0,-11.5,61.0
Lhasa,2020-07-23,2.0,57.0,8.4,25.0
Lhasa,2020-09-01,1.5,37.0,4.6,34.0
Lhasa,2020-09-19,1.0,44.1,5.1,30.0
Lhasa,2020-11-04,2.0,23.1,-11.5,25.0
Lhasa,2020-04-03,2.0,13.0,-17.2,38.0
Lhasa,2020-04-09,2.0,32.1,-6.8,42.0
Lhasa,2020-07-03,3.0,51.1,7.1,30.0
Lhasa,2020-08-31,1.5,42.9,6.5,25.0
Lhasa,2020-09-13,1.0,51.0,6.5,25.0
Lhasa,2020-10-19,2.0,29.1,-3.2,42.0
Lhasa,2020-05-18,2.0,29.0,-0.4,46.0
Lhasa,2020-06-18,1.0,46.0,5.1,34.0
Lhasa,2020-07-04,2.0,57.9,8.4,34.0
Lhasa,2020-09-30,1.0,33.0,1.9,57.0
Lhasa,2020-10-07,1.0,33.1,-3.3,46.0
Lhasa,2020-04-29,3.0,57.3,-0.6,30.0
Lhasa,2020-05-17,1.0,60.1,2.0,42.0
Lhasa,2020-07-07,2.0,37.2,7.3,21.0
Lhasa,2020-09-15,1.0,49.2,7.0,34.0
Lhasa,2020-06-15,2.0,37.1,4.9,46.0
Lhasa,2020-06-19,1.0,49.1,7.6,38.0
Lhasa,2020-11-18,2.0,10.1,-20.8,55.0
Lhasa,2020-04-13,3.0,22.1,-12.0,42.0
Lhasa,2020-04-17,2.0,22.1,-9.4,38.0
Lhasa,2020-04-21,2.0,52.9,-1.5,42.0
Lhasa,2020-06-10,2.0,33.0,2.7,46.0
Lhasa,2020-07-20,1.0,82.0,9.6,25.0
Lhasa,2020-01-03,1.0,25.2,-17.3,53.0
Lhasa,2020-05-09,2.0,20.0,-9.8,42.0
Lhasa,2020-06-13,2.0,31.1,3.7,42.0
Lhasa,2020-06-29,2.0,44.1,6.9,30.0
Lhasa,2020-07-14,2.0,48.1,9.0,25.0
Lhasa,2020-05-27,1.0,21.1,-8.4,42.0
Lhasa,2020-08-12,1.0,61.2,8.9,25.0
Lhasa,2020-08-21,1.5,43.0,6.0,25.0
Lhasa,2020-09-07,1.0,46.0,6.9,34.0
Lhasa,2020-06-21,2.0,37.1,3.9,34.0
Lhasa,2020-06-30,2.0,40.9,6.0,34.0
Lhasa,2020-08-23,1.0,61.2,7.5,25.0
Lhasa,2020-07-16,2.0,61.0,9.9,25.0
Lhasa,2020-04-27,2.0,30.1,-7.4,42.0
Lhasa,2020-07-21,2.0,48.9,8.3,25.0
Lhasa,2020-10-11,1.0,32.1,-1.0,63.0
Lhasa,2020-11-14,1.0,20.1,-15.4,59.0
Lhasa,2020-06-01,2.0,42.9,2.4,38.0
Lhasa,2020-06-20,2.0,37.2,7.4,34.0
Lhasa,2020-07-06,1.5,35.1,5.5,30.0
Lhasa,2020-07-10,1.0,74.2,10.0,21.0
Lhasa,2020-07-22,2.0,61.2,8.5,21.0
Lhasa,2020-04-15,2.0,19.1,-10.3,42.0
Lhasa,2020-10-14,1.0,35.9,-3.5,59.0
Lhasa,2020-05-15,2.0,44.1,0.4,42.0
Lhasa,2020-06-08,3.0,50.2,4.3,30.0
Lhasa,2020-06-17,2.0,28.0,3.5,42.0
Lhasa,2020-09-09,2.0,44.1,6.2,46.0
Lhasa,2020-05-30,4.0,40.1,-1.6,34.0
Lhasa,2020-10-18,1.0,34.1,-3.7,57.0
Lhasa,2020-06-25,1.0,57.1,8.6,25.0
Lhasa,2020-09-14,2.0,53.0,7.8,38.0
Lhasa,2020-10-17,1.0,30.1,-3.2,59.0
Shanghai,2020-05-15,1.0,84.7,,82.0
Shanghai,2020-10-06,3.6,59.5,12.0,42.0
Shanghai,2020-06-12,0.8,81.8,25.5,137.0
Shanghai,2020-08-21,1.0,69.5,24.0,72.0
Shanghai,2020-09-01,1.0,74.8,25.0,55.0
Shanghai,2020-05-14,0.8,71.6,,65.0
Shanghai,2020-07-23,2.6,67.7,25.0,70.0
Shanghai,2020-06-06,1.2,79.8,,42.0
Shanghai,2020-06-16,1.5,82.4,20.0,74.0
Shanghai,2020-09-04,1.5,54.0,18.5,114.0
Shanghai,2020-10-26,1.5,72.3,13.0,59.0
Shanghai,2020-03-30,2.0,90.0,9.0,53.0
Shanghai,2020-04-15,1.5,51.8,7.5,144.0
Shanghai,2020-05-09,0.8,79.5,,114.0
Shanghai,2020-05-19,1.7,37.3,,80.0
Shanghai,2020-10-10,2.0,69.0,14.5,57.0
Shanghai,2020-07-02,2.8,79.8,22.0,53.0
Shanghai,2020-07-24,1.3,68.8,21.5,87.0
Shanghai,2020-07-25,1.3,68.0,22.0,152.0
Shanghai,2020-07-11,1.5,90.0,25.0,82.0
Shanghai,2020-09-24,2.2,70.2,17.0,61.0
Shanghai,2020-10-27,2.5,74.0,14.0,68.0
Shanghai,2020-04-27,3.0,57.0,6.0,65.0
Shanghai,2020-09-28,2.4,67.0,17.0,46.0
Shanghai,2020-04-12,2.4,72.8,5.0,134.0
Shanghai,2020-10-23,2.4,55.5,7.0,80.0
Shanghai,2020-07-12,1.2,72.0,26.0,104.0
Shanghai,2020-11-19,2.0,71.4,13.5,89.0
Shanghai,2020-05-06,1.7,83.5,,74.0
Shanghai,2020-06-28,2.0,90.1,25.0,63.0
Shanghai,2020-07-10,1.5,86.5,23.0,63.0
Shanghai,2020-06-30,2.0,72.4,20.0,68.0
Shanghai,2020-09-22,1.0,58.5,16.0,57.0
Shanghai,2020-09-30,3.0,62.0,15.5,57.0
Shanghai,2020-11-06,1.0,64.6,13.0,72.0
Shanghai,2020-04-03,1.8,52.5,3.0,82.0
Shanghai,2020-05-05,2.6,90.7,,82.0
Shanghai,2020-09-05,1.2,58.0,18.0,65.0
Shanghai,2020-04-21,2.5,58.3,6.0,63.0
Shanghai,2020-06-08,2.6,81.1,,91.0
Shanghai,2020-08-27,2.1,70.0,24.0,91.0
Shanghai,2020-10-11,2.0,66.0,14.0,63.0
Shanghai,2020-10-29,2.5,63.7,10.5,46.0
Shanghai,2020-05-21,2.0,69.9,,68.0
Shanghai,2020-05-30,2.7,88.5,,42.0
Shanghai,2020-05-31,0.7,73.6,,137.0
Shanghai,2020-08-31,1.7,71.5,24.5,53.0
Shanghai,2020-05-23,2.0,76.0,,70.0
Shanghai,2020-07-03,2.1,80.0,24.0,50.0
Shanghai,2020-07-05,1.0,92.4,24.0,63.0
Shanghai,2020-10-24,1.5,54.2,6.0,65.0
Shanghai,2020-11-08,2.0,50.7,6.5,109.0
Shanghai,2020-01-03,2.5,94.1,9.0,119.0
Shanghai,2020-05-29,1.1,72.0,,144.0
Shanghai,2020-08-11,2.0,73.0,25.5,59.0
Shanghai,2020-04-14,1.7,47.5,4.5,153.0
